Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop
9660,2017_六约新村,3184.0,1926.0,1258.0,124.0,True,60.0,2.0,24.0,3.0,3.0,2.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,124,1964.0
9661,2017_六约新村东,1354.0,966.0,388.0,4885.0,True,150.0,0.0,19.0,18.0,46.0,4.0,7.0,18.0,1.0,1.0,4.0,0.0,4.0,1.0,5017,1878.0
9663,2017_六约社区,10606.0,5648.0,4958.0,1220.0,True,1070.0,26.0,92.0,120.0,410.0,225.0,14.0,89.0,14.0,22.0,29.0,1.0,11.0,26.0,1232,4970.0
9666,2017_六联小学,62438.0,30418.0,32020.0,1179.0,True,68.0,0.0,48.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1177,4757.0
9667,2017_六联社区,24.0,10.0,14.0,1180.0,True,481.0,2.0,146.0,62.0,122.0,58.0,7.0,13.0,10.0,10.0,15.0,1.0,3.0,3.0,1178,2205.0
9668,2017_六联酒店,23462.0,12880.0,10582.0,1852.0,False,195.0,0.0,49.0,20.0,62.0,30.0,5.0,12.0,3.0,1.0,5.0,0.0,2.0,0.0,1864,3694.0
9669,2017_六顺厂,934.0,526.0,408.0,7436.0,True,242.0,0.0,56.0,18.0,25.0,22.0,18.0,89.0,7.0,5.0,7.0,0.0,29.0,0.0,7709,3619.0
9670,2017_兰园,126.0,52.0,74.0,327.0,True,812.0,10.0,96.0,57.0,186.0,123.0,27.0,120.0,26.0,10.0,16.0,2.0,3.0,1.0,327,3458.0
9671,2017_兰景丹梓大道路口,1194.0,640.0,554.0,8026.0,True,286.0,4.0,68.0,42.0,42.0,37.0,10.0,87.0,8.0,6.0,8.0,0.0,7.0,1.0,8299,10305.0
9672,2017_兰水坣,556.0,306.0,250.0,5163.0,False,244.0,10.0,85.0,13.0,29.0,13.0,2.0,44.0,1.0,3.0,5.0,0.0,0.0,0.0,5291,2478.0
9673,2017_兰水波,880.0,442.0,438.0,5162.0,False,228.0,4.0,55.0,31.0,70.0,29.0,3.0,34.0,2.0,2.0,8.0,0.0,0.0,0.0,5290,1223.0
9674,2017_兰溪谷,322.0,202.0,120.0,831.0,True,109.0,0.0,15.0,12.0,4.0,6.0,5.0,76.0,4.0,4.0,2.0,0.0,3.0,5.0,830,2908.0
9675,2017_兰竹东路东,10.0,8.0,2.0,3077.0,False,45.0,4.0,15.0,2.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,3106,2487.0
9676,2017_兰竹南布路口,136.0,100.0,36.0,3028.0,False,26.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,9.0,3.0,0.0,0.0,2.0,0.0,3057,381.0
9677,2017_兰竹荔景路口,330.0,222.0,108.0,3026.0,False,29.0,0.0,11.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3055,162.0
9679,2017_兰著学校,10660.0,5974.0,4686.0,3826.0,False,116.0,16.0,13.0,3.0,19.0,3.0,2.0,37.0,2.0,1.0,2.0,2.0,0.0,1.0,3855,10738.0
9680,2017_共和工业区,14.0,4.0,10.0,8390.0,False,527.0,12.0,136.0,59.0,137.0,124.0,6.0,19.0,2.0,7.0,15.0,0.0,4.0,11.0,8662,4172.0
9681,2017_共和斜岭,852.0,734.0,118.0,5549.0,False,239.0,8.0,61.0,14.0,48.0,21.0,0.0,32.0,2.0,2.0,7.0,0.0,3.0,3.0,5691,7209.0
9682,2017_共和新村,18060.0,10436.0,7624.0,1460.0,False,695.0,42.0,96.0,61.0,142.0,55.0,9.0,68.0,13.0,9.0,4.0,2.0,6.0,3.0,1472,8840.0
9683,2017_共和村委,1764.0,940.0,824.0,2319.0,False,421.0,2.0,69.0,69.0,137.0,91.0,2.0,8.0,0.0,13.0,16.0,0.0,3.0,2.0,2361,8723.0
9684,2017_共和步涌路口,1038.0,544.0,494.0,2561.0,False,315.0,0.0,40.0,35.0,124.0,69.0,9.0,16.0,0.0,3.0,9.0,0.0,4.0,3.0,2602,5903.0
9686,2017_关山月美术馆①,20178.0,11744.0,8434.0,442.0,True,300.0,6.0,129.0,21.0,25.0,15.0,25.0,71.0,11.0,5.0,5.0,1.0,16.0,2.0,442,3411.0
9687,2017_关山月美术馆②,11236.0,6150.0,5086.0,175.0,True,150.0,0.0,46.0,9.0,10.0,9.0,10.0,51.0,3.0,4.0,2.0,0.0,24.0,0.0,175,2586.0
9689,2017_兴东地铁站,7264.0,4232.0,3032.0,1911.0,True,499.0,12.0,179.0,32.0,100.0,83.0,3.0,73.0,9.0,2.0,9.0,0.0,8.0,12.0,1923,3187.0
9690,2017_兴华宾馆东,15270.0,7244.0,8026.0,57.0,True,1199.0,8.0,156.0,237.0,140.0,184.0,89.0,302.0,46.0,20.0,20.0,0.0,72.0,15.0,57,21792.0
9691,2017_兴华宾馆西,31456.0,17604.0,13852.0,77.0,True,2638.0,16.0,960.0,258.0,593.0,274.0,81.0,366.0,39.0,25.0,13.0,0.0,94.0,21.0,77,31804.0
9693,2017_兴发路口,2726.0,1594.0,1132.0,4357.0,False,376.0,2.0,186.0,22.0,58.0,52.0,1.0,56.0,0.0,5.0,6.0,0.0,0.0,0.0,4415,4254.0
9694,2017_兴围,7224.0,4054.0,3170.0,1661.0,True,126.0,4.0,17.0,82.0,0.0,3.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,2.0,1673,8435.0
9695,2017_兴围村委,182.0,96.0,86.0,4337.0,True,306.0,12.0,33.0,140.0,45.0,40.0,0.0,33.0,2.0,2.0,1.0,0.0,3.0,6.0,4365,6547.0
9697,2017_兴强生态科技园,84.0,62.0,22.0,3223.0,False,121.0,0.0,78.0,4.0,22.0,8.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3252,1607.0
9700,2017_兴英科技东,1016.0,668.0,348.0,2248.0,False,467.0,2.0,197.0,32.0,87.0,71.0,2.0,70.0,3.0,10.0,12.0,0.0,4.0,9.0,2290,3552.0
9701,2017_兴英科技北,636.0,268.0,368.0,4080.0,False,51.0,0.0,6.0,7.0,12.0,17.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,4109,2457.0
9702,2017_兴英科技园,2406.0,1418.0,988.0,2101.0,False,330.0,8.0,115.0,20.0,57.0,75.0,0.0,47.0,1.0,11.0,11.0,0.0,3.0,8.0,2128,2217.0
9703,2017_兼松合利,2036.0,1152.0,884.0,2106.0,True,388.0,12.0,91.0,45.0,79.0,57.0,2.0,99.0,3.0,6.0,1.0,1.0,2.0,6.0,2133,6052.0
9704,2017_军事管理区,3062.0,1916.0,1146.0,3934.0,False,303.0,2.0,129.0,13.0,21.0,22.0,1.0,60.0,8.0,2.0,1.0,0.0,1.0,1.0,3963,11504.0
9705,2017_军休二所,9000.0,5650.0,3350.0,560.0,True,109.0,90.0,15.0,8.0,3.0,4.0,1.0,30.0,1.0,0.0,0.0,0.0,2.0,1.0,560,9755.0
9706,2017_农业科技园,408.0,226.0,182.0,3813.0,False,836.0,4.0,55.0,121.0,396.0,111.0,17.0,46.0,25.0,11.0,23.0,0.0,10.0,2.0,3842,2393.0
9707,2017_农园路,2114.0,1326.0,788.0,5458.0,True,173.0,6.0,11.0,20.0,26.0,8.0,12.0,78.0,2.0,3.0,3.0,1.0,2.0,1.0,5600,5779.0
9709,2017_农牧公司,4588.0,2564.0,2024.0,7715.0,False,24.0,0.0,18.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7988,2539.0
9710,2017_农科中心公交总站,482.0,254.0,228.0,842.0,True,521.0,18.0,76.0,72.0,45.0,167.0,46.0,68.0,3.0,17.0,9.0,4.0,9.0,12.0,840,3386.0
9712,2017_冠华学校,2362.0,1176.0,1186.0,2434.0,True,217.0,10.0,46.0,24.0,45.0,32.0,4.0,56.0,3.0,1.0,4.0,0.0,5.0,3.0,2476,2512.0
9713,2017_冠城产业园,92.0,62.0,30.0,2465.0,False,197.0,8.0,66.0,23.0,38.0,22.0,4.0,52.0,4.0,1.0,3.0,0.0,1.0,2.0,2506,5810.0
9715,2017_冠旭电子,7820.0,4116.0,3704.0,3150.0,True,62.0,0.0,27.0,1.0,8.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,3179,2231.0
9717,2017_冶金大厦,8354.0,4556.0,3798.0,183.0,True,1585.0,24.0,511.0,236.0,209.0,223.0,50.0,246.0,24.0,31.0,18.0,0.0,40.0,30.0,183,10836.0
9718,2017_冼屋村,5380.0,3016.0,2364.0,3441.0,False,316.0,0.0,120.0,20.0,37.0,39.0,2.0,53.0,1.0,4.0,4.0,0.0,1.0,0.0,3470,2184.0
9719,2017_凉帽村,14956.0,8772.0,6184.0,3188.0,False,268.0,20.0,124.0,22.0,54.0,25.0,1.0,11.0,0.0,1.0,2.0,0.0,3.0,1.0,3217,1780.0
9721,2017_凤凰台湾街,6806.0,3628.0,3178.0,2273.0,False,324.0,0.0,75.0,22.0,64.0,114.0,2.0,19.0,1.0,9.0,10.0,1.0,1.0,4.0,2315,2215.0
9722,2017_凤凰天桥,12862.0,7430.0,5432.0,1544.0,False,339.0,42.0,145.0,24.0,71.0,30.0,4.0,28.0,1.0,1.0,1.0,0.0,4.0,4.0,1556,2607.0
9723,2017_凤凰客运站,18448.0,10352.0,8096.0,1541.0,False,877.0,14.0,223.0,111.0,245.0,183.0,13.0,98.0,3.0,7.0,14.0,1.0,2.0,4.0,1553,8706.0
9724,2017_凤凰小学②,10180.0,6882.0,3298.0,5515.0,False,394.0,46.0,213.0,35.0,48.0,11.0,6.0,52.0,4.0,3.0,2.0,0.0,5.0,7.0,5657,8044.0
9725,2017_凤凰居委会,526.0,304.0,222.0,4315.0,False,15.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4343,330.0
9726,2017_凤凰山公交综合场站,23778.0,13686.0,10092.0,2475.0,False,169.0,2.0,49.0,6.0,20.0,57.0,1.0,16.0,0.0,6.0,4.0,1.0,0.0,3.0,2516,4182.0
9727,2017_凤凰山脚,82.0,42.0,40.0,2271.0,False,78.0,2.0,25.0,3.0,16.0,13.0,1.0,9.0,0.0,1.0,1.0,6.0,0.0,2.0,2313,1397.0
9728,2017_凤凰山路口,18.0,0.0,18.0,2476.0,False,154.0,0.0,54.0,9.0,22.0,40.0,2.0,12.0,6.0,3.0,1.0,1.0,2.0,2.0,2517,1427.0
9729,2017_凤凰岗村,9946.0,5762.0,4184.0,2032.0,False,724.0,40.0,111.0,84.0,209.0,142.0,13.0,82.0,11.0,13.0,18.0,1.0,12.0,9.0,2059,895.0
9730,2017_凤凰工业园,1432.0,846.0,586.0,2906.0,False,58.0,0.0,25.0,1.0,4.0,11.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,2935,3293.0
9731,2017_凤凰广场,28652.0,16532.0,12120.0,2275.0,False,826.0,16.0,57.0,79.0,160.0,92.0,3.0,19.0,5.0,6.0,19.0,8.0,5.0,2.0,2317,3657.0
9732,2017_凤凰总站,40326.0,27414.0,12912.0,5513.0,False,730.0,0.0,253.0,56.0,198.0,60.0,7.0,5.0,1.0,9.0,11.0,1.0,2.0,6.0,5655,1834.0
9733,2017_凤凰村,74.0,42.0,32.0,4642.0,False,119.0,8.0,28.0,17.0,28.0,26.0,0.0,10.0,0.0,3.0,3.0,0.0,0.0,3.0,4744,1342.0
9734,2017_凤凰油站,9566.0,5288.0,4278.0,1634.0,False,396.0,42.0,218.0,37.0,49.0,24.0,5.0,30.0,0.0,4.0,1.0,0.0,5.0,4.0,1646,5831.0
9735,2017_凤凰派出所,216.0,160.0,56.0,5516.0,False,544.0,28.0,29.0,31.0,73.0,55.0,1.0,12.0,5.0,3.0,12.0,0.0,1.0,4.0,5658,3573.0
9736,2017_凤凰社区,9420.0,5318.0,4102.0,2274.0,False,727.0,0.0,76.0,63.0,122.0,71.0,4.0,18.0,1.0,14.0,11.0,2.0,4.0,2.0,2316,6030.0
9737,2017_凤凰立交,958.0,626.0,332.0,4340.0,False,610.0,2.0,265.0,40.0,124.0,75.0,2.0,11.0,1.0,6.0,7.0,1.0,2.0,6.0,4368,2851.0
9738,2017_凤凰第二工业区,288.0,158.0,130.0,2272.0,False,304.0,0.0,84.0,14.0,54.0,106.0,2.0,15.0,6.0,10.0,2.0,1.0,3.0,3.0,2314,1217.0
9739,2017_凤凰花苑,4848.0,2728.0,2120.0,1635.0,False,218.0,10.0,78.0,39.0,34.0,21.0,3.0,30.0,0.0,3.0,5.0,0.0,1.0,1.0,1647,3374.0
9740,2017_凤凰花苑①,2324.0,1440.0,884.0,1776.0,False,207.0,14.0,103.0,16.0,35.0,13.0,5.0,22.0,0.0,3.0,1.0,0.0,2.0,1.0,1788,2781.0
9741,2017_凤凰街,21376.0,9340.0,12036.0,240.0,True,1327.0,16.0,338.0,221.0,188.0,207.0,36.0,242.0,47.0,33.0,14.0,2.0,36.0,31.0,240,9444.0
9743,2017_凤岗小学,7514.0,4018.0,3496.0,2033.0,False,548.0,12.0,140.0,43.0,132.0,95.0,14.0,46.0,5.0,3.0,11.0,0.0,5.0,6.0,2060,665.0
9744,2017_凤岗汽车站,18908.0,10130.0,8778.0,5385.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5513,5003.0
9745,2017_凯丰花园,18290.0,9806.0,8484.0,747.0,True,1021.0,70.0,205.0,83.0,381.0,99.0,16.0,206.0,10.0,3.0,15.0,1.0,13.0,8.0,746,8269.0
9746,2017_凯丽花园,1324.0,980.0,344.0,3279.0,True,767.0,30.0,379.0,31.0,67.0,90.0,20.0,155.0,5.0,10.0,1.0,2.0,17.0,5.0,3308,11809.0
9747,2017_凯嘉酒店,72.0,34.0,38.0,5343.0,False,257.0,18.0,20.0,35.0,100.0,6.0,4.0,12.0,2.0,0.0,2.0,0.0,1.0,1.0,5471,5342.0
9748,2017_凯旋城,1388.0,726.0,662.0,2433.0,True,376.0,2.0,26.0,39.0,201.0,18.0,21.0,67.0,2.0,3.0,6.0,0.0,8.0,0.0,2475,4832.0
9750,2017_出口加工区北门,32.0,14.0,18.0,5323.0,False,77.0,0.0,19.0,7.0,24.0,15.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,5451,1674.0
9751,2017_刘屋围,610.0,380.0,230.0,4564.0,False,268.0,2.0,133.0,22.0,37.0,23.0,5.0,62.0,1.0,1.0,0.0,1.0,1.0,2.0,4666,4491.0
9752,2017_创业一村幼儿园,1116.0,774.0,342.0,2220.0,True,161.0,8.0,62.0,13.0,22.0,19.0,0.0,38.0,5.0,0.0,0.0,2.0,2.0,0.0,2262,1031.0
9754,2017_创业五路,264.0,158.0,106.0,5044.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173,7945.0
9755,2017_创业天虹南,11326.0,6276.0,5050.0,1352.0,True,691.0,24.0,77.0,118.0,114.0,95.0,30.0,203.0,15.0,8.0,36.0,3.0,6.0,2.0,1364,21267.0
9756,2017_创业天虹商场,10386.0,6050.0,4336.0,2227.0,True,288.0,14.0,46.0,40.0,47.0,42.0,17.0,80.0,1.0,8.0,13.0,1.0,14.0,0.0,2269,11672.0
9757,2017_创业天虹商场①,554.0,340.0,214.0,2677.0,True,551.0,14.0,69.0,96.0,91.0,87.0,27.0,117.0,10.0,13.0,30.0,3.0,18.0,1.0,2706,18201.0
9758,2017_创业花园,5184.0,2580.0,2604.0,4227.0,True,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4255,1836.0
9759,2017_创业路东,71064.0,42364.0,28700.0,280.0,True,1685.0,10.0,242.0,182.0,752.0,226.0,55.0,206.0,6.0,29.0,23.0,1.0,23.0,4.0,280,5318.0
9760,2017_创富科技园,3478.0,2068.0,1410.0,2531.0,False,214.0,8.0,107.0,17.0,25.0,29.0,0.0,36.0,2.0,1.0,2.0,0.0,2.0,2.0,2572,3703.0
9761,2017_创意文化园,11046.0,5936.0,5110.0,5647.0,True,105.0,0.0,19.0,1.0,5.0,5.0,9.0,40.0,6.0,3.0,0.0,11.0,1.0,1.0,5789,5797.0
9762,2017_创新研究院,3532.0,1928.0,1604.0,3962.0,False,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991,328.0
9763,2017_创景路口,330.0,228.0,102.0,1800.0,False,86.0,0.0,20.0,17.0,11.0,20.0,1.0,10.0,0.0,3.0,2.0,0.0,0.0,2.0,1812,845.0
9764,2017_创维大厦,7032.0,4774.0,2258.0,454.0,True,591.0,8.0,273.0,25.0,35.0,71.0,11.0,178.0,10.0,9.0,1.0,1.0,32.0,1.0,454,9764.0
9765,2017_创维天桥,25678.0,14988.0,10690.0,1321.0,False,351.0,4.0,20.0,32.0,169.0,72.0,0.0,20.0,3.0,8.0,9.0,0.0,2.0,8.0,1333,1382.0
9767,2017_创维工业园,1802.0,1120.0,682.0,2641.0,False,86.0,0.0,60.0,2.0,7.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2670,929.0
9768,2017_创维路口,1432.0,792.0,640.0,2218.0,False,164.0,0.0,88.0,4.0,42.0,7.0,7.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,2260,1338.0
9769,2017_利民市场,502.0,286.0,216.0,5157.0,True,357.0,2.0,36.0,24.0,124.0,57.0,10.0,58.0,5.0,2.0,19.0,0.0,3.0,4.0,5285,4918.0
9770,2017_利民批发市场,186.0,92.0,94.0,8078.0,True,357.0,2.0,36.0,24.0,124.0,57.0,10.0,58.0,5.0,2.0,19.0,0.0,3.0,4.0,8351,4918.0
9771,2017_利满达制衣厂,6.0,2.0,4.0,8327.0,False,393.0,6.0,172.0,20.0,75.0,54.0,0.0,10.0,1.0,2.0,3.0,0.0,4.0,3.0,8600,2503.0
9772,2017_利金城工业园,54380.0,29916.0,24464.0,1261.0,True,951.0,50.0,429.0,91.0,168.0,57.0,22.0,119.0,2.0,17.0,7.0,0.0,15.0,4.0,1273,12006.0
9773,2017_前海兴海路口,12644.0,7952.0,4692.0,539.0,True,371.0,26.0,132.0,42.0,60.0,31.0,7.0,81.0,8.0,9.0,2.0,0.0,8.0,0.0,539,3042.0
9774,2017_前海合作区,1072.0,750.0,322.0,5487.0,True,166.0,8.0,88.0,7.0,13.0,6.0,6.0,39.0,1.0,0.0,1.0,0.0,10.0,0.0,5629,8401.0
9780,2017_前海湾花园,1632.0,886.0,746.0,5979.0,True,138.0,28.0,22.0,13.0,12.0,21.0,1.0,51.0,2.0,0.0,3.0,0.0,1.0,0.0,6224,3042.0
9781,2017_前海湾花园南,870.0,528.0,342.0,541.0,True,164.0,68.0,28.0,11.0,11.0,22.0,2.0,55.0,2.0,0.0,2.0,0.0,2.0,0.0,541,2154.0
9784,2017_前海花园,4762.0,2948.0,1814.0,3654.0,True,597.0,84.0,44.0,94.0,94.0,62.0,63.0,168.0,19.0,12.0,20.0,3.0,1.0,2.0,3683,19347.0
9785,2017_前进公社,788.0,416.0,372.0,2355.0,False,985.0,28.0,119.0,121.0,286.0,219.0,29.0,94.0,9.0,22.0,31.0,1.0,17.0,17.0,2397,9101.0
9787,2017_力嘉工业区,31796.0,16046.0,15750.0,1217.0,True,775.0,24.0,117.0,114.0,228.0,115.0,15.0,87.0,8.0,18.0,28.0,1.0,16.0,6.0,1229,4455.0
9789,2017_务地埔村,304.0,150.0,154.0,2706.0,False,256.0,8.0,78.0,32.0,61.0,42.0,3.0,4.0,8.0,2.0,6.0,0.0,1.0,5.0,2735,1518.0
9790,2017_动检大厦,10814.0,6454.0,4360.0,695.0,True,1647.0,20.0,484.0,253.0,152.0,192.0,67.0,494.0,26.0,13.0,18.0,2.0,131.0,27.0,695,11753.0
9791,2017_动物园,64882.0,37462.0,27420.0,469.0,True,169.0,0.0,21.0,15.0,26.0,26.0,7.0,75.0,2.0,4.0,5.0,0.0,2.0,3.0,469,4447.0
9793,2017_劲力集团,21584.0,12944.0,8640.0,1554.0,False,689.0,60.0,351.0,33.0,95.0,84.0,6.0,79.0,5.0,6.0,7.0,0.0,9.0,6.0,1566,16795.0
9795,2017_劳动就业大厦,1604.0,1000.0,604.0,142.0,True,902.0,24.0,337.0,109.0,137.0,59.0,39.0,156.0,38.0,8.0,14.0,1.0,15.0,6.0,142,20401.0
9796,2017_勋力公司,2702.0,1470.0,1232.0,3423.0,False,128.0,0.0,47.0,11.0,26.0,15.0,1.0,12.0,2.0,5.0,4.0,1.0,1.0,3.0,3452,4030.0
9798,2017_化雨中英文学校,410.0,200.0,210.0,1769.0,False,409.0,16.0,140.0,52.0,84.0,44.0,4.0,57.0,3.0,2.0,5.0,1.0,0.0,3.0,1781,5116.0
9799,2017_北亭实验学校,186.0,86.0,100.0,8420.0,True,205.0,8.0,24.0,43.0,56.0,27.0,2.0,34.0,2.0,3.0,2.0,0.0,0.0,2.0,8692,7814.0
9800,2017_北大医院①,14870.0,8542.0,6328.0,847.0,True,280.0,0.0,17.0,43.0,40.0,23.0,21.0,64.0,3.0,5.0,26.0,8.0,5.0,2.0,845,4225.0
9801,2017_北大医院②,8888.0,5012.0,3876.0,193.0,True,71.0,0.0,4.0,2.0,1.0,4.0,8.0,43.0,2.0,0.0,10.0,3.0,2.0,0.0,193,5008.0
9802,2017_北大园区,3634.0,2180.0,1454.0,4123.0,True,97.0,0.0,7.0,0.0,3.0,2.0,11.0,28.0,0.0,2.0,1.0,48.0,1.0,0.0,4152,5310.0
9803,2017_北大方正,11456.0,6280.0,5176.0,1510.0,False,48.0,0.0,30.0,8.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1522,1347.0
9804,2017_北山工业区,7790.0,5438.0,2352.0,926.0,False,131.0,12.0,42.0,10.0,19.0,13.0,4.0,27.0,4.0,1.0,1.0,1.0,3.0,3.0,924,3895.0
9805,2017_北山路口,5350.0,3052.0,2298.0,765.0,False,341.0,22.0,39.0,62.0,112.0,45.0,10.0,29.0,7.0,2.0,6.0,0.0,3.0,5.0,764,3664.0
9807,2017_北师大附中,6732.0,4198.0,2534.0,4791.0,True,258.0,2.0,14.0,28.0,42.0,15.0,11.0,89.0,1.0,3.0,6.0,0.0,6.0,1.0,4893,309.0
9808,2017_北师大附小,6816.0,4430.0,2386.0,491.0,True,733.0,16.0,104.0,139.0,177.0,69.0,39.0,154.0,5.0,7.0,36.0,1.0,13.0,7.0,491,393.0
9809,2017_北斗人行天桥,630.0,396.0,234.0,5605.0,True,732.0,146.0,135.0,89.0,100.0,86.0,22.0,158.0,16.0,10.0,10.0,0.0,10.0,8.0,5747,4695.0
9810,2017_北斗小学,7768.0,3820.0,3948.0,222.0,True,1164.0,10.0,304.0,156.0,140.0,141.0,28.0,205.0,59.0,26.0,15.0,3.0,59.0,28.0,222,10309.0
9811,2017_北斗总站,722.0,362.0,360.0,46.0,True,379.0,28.0,71.0,43.0,48.0,39.0,10.0,100.0,16.0,5.0,4.0,0.0,4.0,3.0,46,1060.0
9812,2017_北方公司,1894.0,868.0,1026.0,4138.0,False,1003.0,70.0,344.0,121.0,119.0,92.0,10.0,150.0,8.0,8.0,9.0,0.0,13.0,10.0,4167,6058.0
9813,2017_北环中学,13730.0,8890.0,4840.0,4787.0,True,1455.0,52.0,567.0,120.0,287.0,104.0,53.0,220.0,21.0,25.0,37.0,0.0,25.0,10.0,4889,5641.0
9814,2017_北环新洲立交,5342.0,3364.0,1978.0,4773.0,True,529.0,22.0,142.0,54.0,64.0,37.0,16.0,113.0,3.0,10.0,20.0,3.0,6.0,0.0,4875,5020.0
9815,2017_北环桃源天桥,6480.0,4350.0,2130.0,3707.0,True,224.0,8.0,44.0,14.0,21.0,14.0,8.0,68.0,2.0,4.0,3.0,0.0,0.0,0.0,3736,9711.0
9848,2017_北环科苑天桥,23570.0,13410.0,10160.0,948.0,False,242.0,4.0,159.0,5.0,17.0,5.0,5.0,46.0,2.0,0.0,0.0,0.0,1.0,0.0,946,10107.0
9849,2017_北环铜鼓天桥,10056.0,6914.0,3142.0,427.0,False,276.0,10.0,121.0,10.0,18.0,8.0,6.0,80.0,1.0,4.0,18.0,0.0,13.0,1.0,427,6897.0
9850,2017_北环香梅北天桥,25574.0,16426.0,9148.0,524.0,True,745.0,170.0,301.0,43.0,65.0,30.0,21.0,167.0,18.0,6.0,6.0,1.0,14.0,10.0,524,10543.0
9852,2017_北环香蜜立交,17134.0,10190.0,6944.0,517.0,True,123.0,6.0,18.0,18.0,4.0,4.0,3.0,44.0,0.0,0.0,2.0,2.0,0.0,0.0,517,13846.0
9853,2017_北环香蜜立交西,10314.0,6210.0,4104.0,525.0,True,84.0,0.0,6.0,7.0,2.0,2.0,4.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0,525,8410.0
9854,2017_北环龙井天桥,11842.0,7788.0,4054.0,1326.0,True,154.0,12.0,46.0,15.0,9.0,14.0,7.0,42.0,0.0,4.0,1.0,1.0,4.0,0.0,1338,4337.0
9855,2017_北门坳,316.0,222.0,94.0,2900.0,False,1207.0,46.0,79.0,165.0,420.0,294.0,23.0,64.0,6.0,27.0,30.0,1.0,10.0,15.0,2929,7371.0
9856,2017_十二号路,21046.0,13082.0,7964.0,540.0,True,55.0,18.0,13.0,2.0,0.0,3.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,540,3998.0
9857,2017_半山半海公交总站,1340.0,848.0,492.0,5537.0,False,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5679,1323.0
9858,2017_半山溪谷,3510.0,2272.0,1238.0,4591.0,False,36.0,0.0,11.0,2.0,2.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4693,3767.0
9859,2017_半岛花园,1646.0,1042.0,604.0,494.0,True,339.0,18.0,22.0,57.0,59.0,38.0,28.0,95.0,23.0,6.0,17.0,0.0,4.0,2.0,494,0.0
9860,2017_半岛花园北,3780.0,2204.0,1576.0,3898.0,True,510.0,12.0,23.0,107.0,120.0,67.0,30.0,96.0,21.0,9.0,29.0,0.0,4.0,1.0,3927,0.0
9861,2017_半岛苑,20010.0,11354.0,8656.0,1393.0,True,199.0,32.0,41.0,17.0,37.0,16.0,4.0,56.0,10.0,0.0,5.0,0.0,3.0,1.0,1405,9570.0
9862,2017_华一实验学校,1014.0,624.0,390.0,2563.0,False,667.0,26.0,197.0,56.0,136.0,102.0,30.0,77.0,8.0,31.0,6.0,3.0,19.0,11.0,2604,12060.0
9863,2017_华万工业园,1396.0,808.0,588.0,1670.0,True,349.0,18.0,223.0,14.0,30.0,35.0,1.0,36.0,2.0,2.0,5.0,0.0,0.0,3.0,1682,20215.0
9864,2017_华业玫瑰郡,4134.0,2318.0,1816.0,1994.0,False,184.0,12.0,20.0,21.0,40.0,12.0,12.0,45.0,1.0,7.0,4.0,1.0,2.0,0.0,2006,5732.0
9865,2017_华东服装城,1770.0,1144.0,626.0,3749.0,False,370.0,6.0,133.0,34.0,97.0,66.0,3.0,8.0,1.0,9.0,6.0,0.0,3.0,4.0,3778,6009.0
9866,2017_华东服装城①,3316.0,2098.0,1218.0,5027.0,False,287.0,0.0,68.0,26.0,59.0,75.0,3.0,22.0,2.0,15.0,3.0,0.0,6.0,7.0,5156,7058.0
