treat,总流量,高峰流量,平均乘距,生活类,休闲类,文化类,商务类,设施类,人口
False,698.0,390.0,965.0464070675092,140.0,228.0,19.0,47.0,62.0,1061.0
False,7182.0,4234.0,2350.055416949445,57.0,86.0,13.0,33.0,0.0,3818.0
False,5026.0,2836.0,1577.9304710565475,123.0,291.0,18.0,17.0,18.0,4877.0
False,4288.0,2292.0,1746.436741898926,63.0,224.0,19.0,25.0,24.0,644.0
False,1940.0,1186.0,1625.3903967223362,25.0,55.0,5.0,4.0,14.0,5187.0
False,15300.0,8312.0,5389.478965748002,72.0,334.0,4.0,18.0,42.0,4682.0
True,1926.0,1064.0,4382.2033448719285,26.0,71.0,10.0,12.0,4.0,8817.0
True,13068.0,6804.0,9164.127375546854,179.0,188.0,59.0,63.0,134.0,35647.0
True,2680.0,1644.0,1422.1222379793278,55.0,241.0,12.0,21.0,8.0,3669.0
True,1602.0,922.0,4023.2747564529377,22.0,61.0,5.0,12.0,18.0,4273.0
False,19568.0,10420.0,4834.297991083501,49.0,121.0,21.0,18.0,4.0,5015.0
False,10220.0,5402.0,782.6585009781895,52.0,119.0,19.0,17.0,16.0,8870.0
False,25182.0,14438.0,5126.84709230097,202.0,281.0,20.0,21.0,52.0,8954.0
False,4096.0,2160.0,9073.688406956146,58.0,134.0,16.0,16.0,10.0,8426.0
False,474.0,298.0,1514.730399960561,109.0,212.0,27.0,16.0,32.0,3882.0
False,1204.0,640.0,1356.8950492247766,150.0,559.0,32.0,75.0,66.0,8318.0
False,16602.0,9042.0,5985.767061484906,55.0,92.0,5.0,23.0,26.0,6354.0
False,2.0,0.0,3815.476762597929,58.0,170.0,9.0,19.0,22.0,5688.0
False,5324.0,2752.0,6204.3307503697615,61.0,137.0,15.0,26.0,10.0,4784.0
False,486.0,272.0,9620.96773139266,20.0,140.0,6.0,6.0,28.0,2734.0
False,6464.0,3504.0,8355.097322166903,113.0,441.0,23.0,55.0,46.0,5582.0
False,82.0,52.0,2320.591387522421,43.0,91.0,5.0,13.0,4.0,6173.0
False,8762.0,5198.0,2471.942999304774,22.0,110.0,9.0,14.0,10.0,6325.0
False,1476.0,836.0,3147.899076976642,147.0,535.0,40.0,52.0,30.0,6812.0
False,2692.0,1468.0,1101.8876795355634,56.0,153.0,14.0,21.0,16.0,574.0
False,43878.0,24868.0,4887.3295791391,115.0,324.0,30.0,72.0,30.0,4094.0
False,33376.0,19004.0,6819.33881594718,12.0,29.0,0.0,1.0,6.0,3163.0
False,5902.0,3592.0,1729.705909869495,1.0,12.0,0.0,3.0,4.0,4607.0
False,6732.0,4002.0,1548.372078646932,90.0,373.0,22.0,63.0,54.0,4796.0
False,3380.0,1992.0,2054.201797285886,22.0,80.0,4.0,19.0,22.0,7937.0
False,6470.0,3500.0,5070.451302473429,14.0,19.0,2.0,6.0,14.0,6821.0
False,3564.0,2210.0,1545.5531151706869,48.0,101.0,2.0,14.0,10.0,6049.0
False,2168.0,1152.0,1634.3840348186725,24.0,15.0,2.0,9.0,2.0,9707.0
False,30526.0,14842.0,9264.117008856554,28.0,53.0,7.0,15.0,12.0,30197.0
False,10004.0,6536.0,1563.2721323756873,159.0,364.0,27.0,55.0,20.0,7031.0
True,16796.0,9522.0,4886.483322406343,144.0,522.0,7.0,25.0,60.0,5048.0
True,5402.0,3034.0,4840.689361152717,89.0,90.0,37.0,61.0,44.0,861.0
True,14200.0,7362.0,9408.2058177632,19.0,35.0,2.0,6.0,54.0,3177.0
True,2266.0,1588.0,2734.085328297531,143.0,183.0,34.0,130.0,166.0,5230.0
False,1032.0,588.0,7435.852802184989,40.0,50.0,21.0,48.0,52.0,28840.0
True,11390.0,5300.0,5154.121506266211,349.0,792.0,61.0,146.0,166.0,29634.0
False,4166.0,2378.0,2916.3293573336227,24.0,24.0,13.0,13.0,24.0,4348.0
True,1900.0,916.0,8184.785227139694,228.0,572.0,57.0,141.0,180.0,19179.0
True,19550.0,9850.0,6207.356218467288,3.0,2.0,2.0,2.0,4.0,23593.0
True,12212.0,6654.0,10225.306948771711,189.0,527.0,64.0,74.0,144.0,24872.0
True,8.0,2.0,20886.619448514062,23.0,33.0,9.0,68.0,38.0,17546.0
False,370.0,194.0,1332.9623959584294,3.0,5.0,0.0,4.0,6.0,2461.0
True,2520.0,1406.0,2079.8408279761547,48.0,87.0,3.0,8.0,10.0,4685.0
False,8754.0,4602.0,8879.506261048795,251.0,683.0,46.0,44.0,42.0,14663.0
False,3248.0,1896.0,1568.5118186289951,63.0,173.0,3.0,19.0,16.0,8387.0
False,32.0,22.0,2900.851963253278,139.0,502.0,29.0,30.0,30.0,1793.0
False,606.0,280.0,4339.734286854893,0.0,0.0,0.0,0.0,2.0,3041.0
False,39138.0,22300.0,3591.984092538465,0.0,3.0,0.0,0.0,0.0,2995.0
False,18576.0,10156.0,4890.99536872419,15.0,53.0,1.0,9.0,10.0,7984.0
False,376.0,140.0,3792.327959575597,122.0,223.0,12.0,43.0,24.0,2732.0
True,586.0,292.0,2162.8582689151567,80.0,153.0,15.0,16.0,34.0,1491.0
False,170.0,92.0,2461.856609780016,7.0,21.0,2.0,1.0,6.0,2339.0
False,300.0,138.0,2359.880155704507,44.0,105.0,9.0,5.0,12.0,1050.0
False,1230.0,790.0,1226.0724542278997,3.0,3.0,0.0,3.0,2.0,1346.0
True,2140.0,1162.0,7804.949815225757,11.0,16.0,12.0,42.0,36.0,9351.0
True,78226.0,44240.0,6708.678642946829,23.0,60.0,4.0,42.0,64.0,12156.0
True,8316.0,4472.0,5056.762605179361,54.0,111.0,22.0,43.0,74.0,8884.0
True,29522.0,17036.0,6280.690856410609,36.0,71.0,18.0,72.0,54.0,11302.0
False,6718.0,3892.0,7442.86765931874,16.0,49.0,13.0,22.0,22.0,6424.0
False,140.0,88.0,2856.456402889148,12.0,39.0,8.0,18.0,18.0,6208.0
False,10150.0,5872.0,6513.884769120689,12.0,35.0,8.0,24.0,28.0,8416.0
True,7320.0,4066.0,6586.62669255175,12.0,38.0,7.0,34.0,22.0,5880.0
False,2530.0,1328.0,6495.136542829389,16.0,9.0,0.0,13.0,20.0,8193.0
False,488.0,214.0,2227.682607391004,29.0,104.0,4.0,3.0,8.0,2331.0
False,2900.0,1648.0,2503.4622626641285,88.0,298.0,14.0,26.0,10.0,5089.0
False,4120.0,2056.0,5431.993539742179,75.0,142.0,7.0,12.0,10.0,6975.0
False,1994.0,1094.0,2499.6645497304903,0.0,2.0,1.0,4.0,4.0,4690.0
True,20646.0,11644.0,4962.199247023433,13.0,57.0,1.0,5.0,8.0,21354.0
True,17348.0,9538.0,5114.515763019794,2.0,0.0,1.0,1.0,10.0,16229.0
True,5538.0,2238.0,3434.819297686364,282.0,291.0,44.0,117.0,118.0,7491.0
False,468.0,266.0,1879.5471170269288,34.0,94.0,8.0,10.0,14.0,3574.0
False,3486.0,1760.0,4154.294442291388,55.0,209.0,13.0,15.0,26.0,6806.0
True,256.0,144.0,3684.321431304487,133.0,307.0,40.0,94.0,36.0,34015.0
False,28358.0,15686.0,2722.2071514595045,122.0,508.0,32.0,18.0,12.0,1544.0
True,4654.0,2410.0,5524.117059695872,49.0,46.0,29.0,53.0,48.0,6160.0
True,1556.0,854.0,6298.862513794577,47.0,50.0,29.0,63.0,40.0,7230.0
False,4738.0,2582.0,1374.500204001141,22.0,12.0,3.0,8.0,16.0,2756.0
False,2192.0,1166.0,1488.0771094774634,21.0,65.0,6.0,7.0,2.0,2578.0
False,106.0,70.0,5077.99268832657,7.0,20.0,1.0,1.0,12.0,639.0
False,292.0,178.0,6262.227978220727,17.0,33.0,2.0,3.0,6.0,332.0
False,2428.0,1344.0,5154.161358915653,6.0,16.0,2.0,1.0,4.0,855.0
True,1856.0,1074.0,8656.20912168542,130.0,196.0,48.0,144.0,124.0,4148.0
True,47176.0,26354.0,8795.849666511887,135.0,195.0,41.0,113.0,114.0,5370.0
False,41168.0,18490.0,4974.795097309209,669.0,618.0,21.0,47.0,88.0,15221.0
True,15348.0,7592.0,5237.653828382588,34.0,56.0,18.0,21.0,20.0,15677.0
True,28142.0,15362.0,5580.320519187036,13.0,90.0,18.0,6.0,34.0,5313.0
False,7168.0,4056.0,4458.431057751963,28.0,37.0,9.0,18.0,14.0,4965.0
False,832.0,436.0,3353.4872387881974,0.0,1.0,0.0,0.0,2.0,1887.0
False,33514.0,18780.0,2959.873811937406,29.0,28.0,8.0,3.0,18.0,8409.0
False,2212.0,1260.0,2278.964203792215,15.0,7.0,7.0,3.0,16.0,4388.0
False,456.0,270.0,1456.5774316892496,2.0,4.0,4.0,4.0,12.0,1066.0
True,4924.0,2774.0,4910.991048684572,42.0,43.0,9.0,33.0,40.0,5770.0
False,9706.0,5884.0,3129.641426553986,39.0,85.0,5.0,8.0,2.0,2369.0
False,22568.0,13218.0,2543.759090207506,49.0,278.0,16.0,43.0,18.0,6427.0
True,1644.0,810.0,1397.168262095034,19.0,67.0,5.0,12.0,40.0,1387.0
True,896.0,486.0,2611.167484783885,7.0,17.0,4.0,9.0,6.0,3822.0
True,1302.0,614.0,2197.8168459133303,5.0,8.0,0.0,1.0,4.0,6972.0
True,3316.0,1906.0,1513.879887397171,7.0,17.0,4.0,9.0,6.0,3822.0
True,1594.0,1088.0,2392.9104049161533,25.0,37.0,5.0,30.0,52.0,6359.0
False,6034.0,3166.0,3449.808555346119,3.0,7.0,2.0,2.0,2.0,3594.0
False,23746.0,12974.0,3958.911888960299,163.0,499.0,32.0,15.0,14.0,2709.0
False,60.0,36.0,1795.4830227711304,25.0,133.0,11.0,21.0,22.0,3228.0
True,344.0,170.0,1345.6459712423552,63.0,224.0,17.0,65.0,46.0,42197.0
True,9642.0,5178.0,4659.274648525456,3.0,35.0,56.0,30.0,10.0,7991.0
False,6648.0,3674.0,8706.819207527335,99.0,281.0,17.0,20.0,34.0,5972.0
False,466.0,238.0,2811.7522943362314,60.0,141.0,10.0,19.0,2.0,4837.0
False,3744.0,2100.0,3620.054178738153,0.0,1.0,0.0,0.0,0.0,2963.0
False,1236.0,674.0,2459.457187251249,0.0,1.0,0.0,0.0,2.0,7200.0
False,550.0,320.0,2253.584911364625,61.0,71.0,7.0,13.0,20.0,7852.0
True,44356.0,22090.0,2635.8542811498783,30.0,53.0,57.0,37.0,48.0,10023.0
True,26240.0,13074.0,3692.788881227886,146.0,203.0,38.0,55.0,48.0,9413.0
False,3828.0,2142.0,1098.695955776727,63.0,79.0,13.0,20.0,36.0,5037.0
False,7326.0,3960.0,7470.264568714792,119.0,527.0,32.0,18.0,22.0,5170.0
True,2650.0,1418.0,1271.0668989658498,144.0,474.0,24.0,23.0,20.0,7404.0
True,80.0,60.0,1031.8237397028408,0.0,5.0,0.0,0.0,22.0,1856.0
False,9142.0,4694.0,5521.64022553742,122.0,135.0,4.0,50.0,36.0,9619.0
False,11864.0,5496.0,2101.0213368060936,212.0,87.0,24.0,112.0,80.0,50958.0
True,128.0,80.0,4758.669866964249,124.0,323.0,28.0,101.0,70.0,9937.0
True,1652.0,918.0,8298.790950845208,171.0,215.0,62.0,130.0,98.0,11549.0
False,754.0,456.0,4412.189250872343,120.0,373.0,17.0,40.0,52.0,25967.0
False,9590.0,5292.0,3320.164085681569,62.0,162.0,12.0,18.0,8.0,794.0
False,714.0,362.0,2915.833770027503,32.0,38.0,2.0,4.0,6.0,2449.0
False,616.0,318.0,804.2342025831825,87.0,198.0,11.0,25.0,12.0,11095.0
False,696.0,410.0,1380.95783828558,151.0,452.0,21.0,23.0,12.0,12878.0
False,16100.0,8224.0,7911.374667982456,8.0,11.0,8.0,1.0,10.0,543.0
True,2370.0,1078.0,1874.539292743697,212.0,402.0,60.0,127.0,144.0,23566.0
True,90.0,46.0,4684.549326132129,285.0,482.0,55.0,133.0,102.0,14464.0
True,1278.0,586.0,4738.69510034257,184.0,333.0,49.0,121.0,70.0,18156.0
True,8366.0,4250.0,854.6756279364301,64.0,176.0,22.0,20.0,12.0,2680.0
True,148.0,60.0,1203.5943740752452,145.0,424.0,20.0,21.0,22.0,4346.0
False,508.0,250.0,3212.058554222121,0.0,2.0,0.0,0.0,10.0,1050.0
False,8358.0,4424.0,1435.3511945946743,29.0,80.0,18.0,9.0,20.0,2739.0
True,10518.0,6564.0,5562.13801319968,78.0,162.0,13.0,22.0,26.0,2876.0
False,1372.0,742.0,2442.363417358836,7.0,15.0,0.0,4.0,6.0,1439.0
False,10968.0,6146.0,4195.39673423393,65.0,115.0,8.0,28.0,4.0,8134.0
False,18812.0,9582.0,604.7646114195741,0.0,0.0,0.0,1.0,2.0,16215.0
True,14108.0,7766.0,3750.9080867513926,72.0,383.0,38.0,37.0,40.0,5410.0
True,17370.0,8018.0,3307.1719617893464,82.0,83.0,13.0,60.0,72.0,7268.0
True,9280.0,5146.0,3276.986122340551,32.0,119.0,4.0,18.0,24.0,18868.0
False,4486.0,2454.0,6262.701954752582,65.0,187.0,15.0,10.0,4.0,1539.0
True,22.0,12.0,1680.4367354920996,4.0,15.0,1.0,3.0,12.0,1205.0
False,2098.0,1200.0,2385.5257847769712,17.0,44.0,4.0,14.0,6.0,3064.0
False,1268.0,802.0,1960.1995817057823,12.0,43.0,2.0,22.0,8.0,1969.0
False,5328.0,3320.0,2073.4122764600047,17.0,66.0,4.0,85.0,6.0,4061.0
False,4790.0,2748.0,1818.2476899109336,4.0,39.0,5.0,7.0,6.0,5750.0
True,8018.0,4360.0,7042.567855691812,23.0,54.0,15.0,12.0,14.0,4942.0
True,5606.0,2950.0,5877.465528857199,151.0,195.0,29.0,57.0,52.0,17879.0
False,1100.0,572.0,1481.2371879092816,3.0,0.0,0.0,2.0,4.0,82.0
False,72082.0,35342.0,4707.318723046873,124.0,159.0,30.0,68.0,88.0,46775.0
True,4464.0,1976.0,2498.857245428664,22.0,24.0,9.0,25.0,30.0,3325.0
True,11216.0,6010.0,10846.535653699037,78.0,49.0,14.0,33.0,38.0,4693.0
False,1812.0,872.0,9276.049649998007,6.0,8.0,6.0,18.0,32.0,3392.0
True,5014.0,2484.0,7312.232159209012,264.0,416.0,70.0,222.0,106.0,10533.0
True,25832.0,12428.0,6192.451642143234,375.0,1247.0,79.0,136.0,120.0,5915.0
True,2386.0,1118.0,3247.424831527737,117.0,161.0,28.0,41.0,48.0,5720.0
True,14652.0,6532.0,2851.834776670804,286.0,900.0,87.0,87.0,86.0,3657.0
True,4668.0,2962.0,2216.3293182375087,50.0,75.0,13.0,15.0,12.0,2447.0
False,1588.0,970.0,2105.967803188559,20.0,13.0,2.0,8.0,8.0,6687.0
False,236.0,134.0,1532.215169785026,100.0,266.0,22.0,18.0,10.0,8413.0
False,800.0,464.0,2518.743322121506,60.0,161.0,11.0,12.0,12.0,8436.0
False,1250.0,644.0,7203.915797121485,60.0,50.0,3.0,10.0,20.0,956.0
True,766.0,378.0,7020.806956996014,38.0,64.0,12.0,22.0,30.0,4323.0
True,2830.0,1438.0,7754.4070244814,47.0,113.0,15.0,32.0,46.0,3775.0
True,16256.0,7662.0,5310.257118921867,19.0,47.0,7.0,16.0,18.0,2765.0
False,41340.0,22292.0,3751.744678548481,41.0,129.0,10.0,17.0,18.0,17454.0
False,362.0,200.0,3004.5472448250266,1.0,9.0,1.0,0.0,22.0,776.0
False,1098.0,618.0,3287.151137753096,0.0,0.0,0.0,0.0,0.0,2142.0
True,15278.0,8490.0,2855.503697414564,220.0,370.0,15.0,115.0,102.0,9757.0
True,2050.0,1100.0,1041.4818091857676,133.0,328.0,19.0,27.0,32.0,17337.0
False,3828.0,2458.0,1456.472032947932,51.0,112.0,5.0,12.0,8.0,3688.0
False,1630.0,908.0,2461.7063575064253,54.0,202.0,18.0,32.0,12.0,3501.0
False,1288.0,738.0,2951.227985144525,0.0,2.0,0.0,3.0,6.0,1309.0
False,1174.0,754.0,1072.1762241587048,10.0,4.0,0.0,28.0,2.0,2757.0
False,174.0,90.0,5905.56105878047,66.0,163.0,11.0,19.0,16.0,3377.0
True,16818.0,7670.0,2078.2553344537546,255.0,958.0,103.0,124.0,98.0,17319.0
True,5024.0,2734.0,7715.0658632965215,254.0,620.0,35.0,89.0,94.0,20646.0
False,15044.0,8964.0,2493.267722347352,7.0,13.0,2.0,6.0,12.0,4044.0
True,9230.0,4714.0,1210.486552849068,64.0,112.0,19.0,27.0,40.0,15513.0
True,23264.0,11860.0,1736.8388801887234,41.0,52.0,6.0,25.0,26.0,15111.0
True,1464.0,760.0,3690.020677855469,64.0,79.0,19.0,38.0,40.0,16757.0
True,5072.0,2664.0,5186.046747775691,62.0,58.0,18.0,40.0,54.0,1503.0
True,2746.0,1446.0,6523.155046482788,78.0,69.0,29.0,77.0,100.0,3509.0
False,25464.0,14554.0,6358.899245688455,41.0,34.0,3.0,13.0,20.0,12260.0
True,4860.0,2606.0,5153.21238897908,161.0,369.0,52.0,93.0,106.0,9451.0
True,2530.0,1362.0,2457.933266729512,85.0,533.0,30.0,127.0,116.0,5530.0
True,2.0,2.0,11391.235890916088,207.0,327.0,60.0,65.0,118.0,12740.0
False,4510.0,2344.0,1259.405343020769,125.0,281.0,13.0,26.0,18.0,11635.0
True,1364.0,726.0,3274.2406254810103,51.0,53.0,3.0,11.0,2.0,2873.0
False,30.0,24.0,13314.346577188078,121.0,317.0,11.0,30.0,8.0,14154.0
False,1388.0,726.0,8263.098895397654,0.0,3.0,0.0,1.0,0.0,2507.0
False,868.0,430.0,3536.860873728354,2.0,8.0,1.0,5.0,2.0,3354.0
False,1662.0,922.0,3452.4888302242293,1.0,0.0,0.0,1.0,0.0,3237.0
False,18.0,4.0,2190.3112957965664,5.0,3.0,0.0,4.0,6.0,2351.0
False,3904.0,2120.0,2844.161529154491,12.0,16.0,0.0,6.0,8.0,1530.0
False,228.0,130.0,1934.290740668236,0.0,5.0,0.0,0.0,4.0,2829.0
False,9358.0,5396.0,2853.9178277401293,23.0,34.0,4.0,9.0,12.0,7065.0
True,1894.0,1038.0,926.8810548905948,176.0,538.0,36.0,36.0,32.0,7940.0
True,9582.0,5340.0,4787.523004337548,134.0,351.0,25.0,34.0,46.0,8258.0
False,480.0,272.0,2603.995458423766,32.0,82.0,14.0,7.0,2.0,1460.0
False,40562.0,21226.0,10311.222327044616,232.0,224.0,60.0,175.0,158.0,21165.0
False,482.0,260.0,2688.685288080554,44.0,108.0,19.0,10.0,8.0,2106.0
False,4344.0,2210.0,2964.5085860166005,54.0,141.0,12.0,14.0,6.0,1034.0
False,1978.0,1296.0,1811.524922965093,12.0,29.0,0.0,8.0,2.0,961.0
False,3908.0,2254.0,3795.9567460708527,0.0,0.0,0.0,2.0,2.0,2466.0
False,392.0,170.0,1901.332677163848,73.0,286.0,26.0,29.0,36.0,6130.0
False,1238.0,676.0,1338.4411403922982,2.0,6.0,8.0,5.0,2.0,2962.0
False,180.0,116.0,1701.088323823891,0.0,0.0,0.0,0.0,0.0,7723.0
True,1490.0,748.0,5136.584577183188,82.0,185.0,25.0,32.0,26.0,927.0
False,186.0,100.0,1904.52025711266,0.0,1.0,1.0,0.0,6.0,1826.0
False,1052.0,578.0,1783.6116136447738,9.0,26.0,0.0,14.0,0.0,3268.0
False,784.0,466.0,3257.8942030026506,0.0,1.0,0.0,1.0,2.0,267.0
False,4330.0,2582.0,4143.06308878861,9.0,10.0,2.0,6.0,10.0,7521.0
True,846.0,444.0,2674.9078037761983,11.0,31.0,1.0,3.0,6.0,433.0
False,796.0,406.0,1247.482331117602,90.0,251.0,11.0,34.0,46.0,2291.0
False,692.0,406.0,2401.8623073319877,1.0,6.0,2.0,3.0,14.0,1944.0
False,664.0,360.0,2575.94425748347,15.0,21.0,2.0,6.0,10.0,4268.0
False,34.0,22.0,1440.5953727410665,17.0,44.0,0.0,9.0,2.0,2169.0
False,2362.0,1508.0,1671.9907461653202,50.0,60.0,2.0,14.0,32.0,10272.0
False,10.0,8.0,6484.4306576146855,8.0,19.0,0.0,5.0,6.0,7060.0
False,1698.0,1068.0,2116.963474246572,32.0,126.0,10.0,14.0,12.0,6950.0
True,10514.0,6392.0,3126.062999121739,168.0,159.0,2.0,15.0,44.0,7323.0
False,2914.0,1766.0,7802.270669723664,38.0,58.0,5.0,9.0,10.0,4760.0
False,10090.0,5320.0,3727.302493288068,28.0,71.0,5.0,8.0,16.0,9958.0
False,3302.0,1938.0,1413.5210537330893,3.0,22.0,0.0,7.0,8.0,6099.0
False,188.0,122.0,2792.0560128263724,105.0,241.0,19.0,17.0,4.0,3267.0
False,11648.0,6558.0,8369.234803705964,73.0,157.0,26.0,15.0,18.0,11155.0
True,18610.0,9558.0,5348.627442482973,61.0,76.0,35.0,55.0,72.0,942.0
False,738.0,396.0,2337.467023459853,62.0,138.0,6.0,12.0,10.0,4445.0
False,446.0,230.0,988.6838106647036,76.0,239.0,11.0,13.0,18.0,5546.0
False,1134.0,592.0,5980.890481327239,0.0,0.0,0.0,3.0,2.0,2550.0
True,11402.0,6620.0,4566.77482711213,10.0,12.0,4.0,40.0,42.0,4727.0
False,27108.0,15436.0,2813.928169844912,166.0,444.0,16.0,37.0,14.0,6410.0
False,1640.0,1014.0,1876.0885155347405,190.0,772.0,18.0,56.0,16.0,8246.0
False,5492.0,2984.0,2007.427094723714,49.0,97.0,14.0,48.0,20.0,3297.0
True,7908.0,4118.0,1059.4481792049653,112.0,342.0,28.0,16.0,24.0,3761.0
True,11200.0,6450.0,2183.549460124037,1.0,5.0,1.0,7.0,0.0,4612.0
True,3796.0,2354.0,1367.3742245005249,35.0,117.0,15.0,17.0,16.0,4661.0
True,764.0,410.0,3721.657197169946,22.0,69.0,6.0,4.0,10.0,7632.0
False,270.0,148.0,5912.673380071865,49.0,83.0,2.0,14.0,10.0,5827.0
False,39214.0,17006.0,3167.4391377859106,91.0,316.0,26.0,153.0,24.0,7708.0
False,8192.0,4638.0,4921.912672091097,49.0,105.0,5.0,18.0,34.0,5851.0
False,9484.0,5596.0,4221.123486540595,45.0,86.0,8.0,36.0,44.0,5250.0
True,4012.0,2462.0,2700.140423000706,4.0,8.0,1.0,4.0,8.0,15487.0
False,564.0,288.0,2374.757218160894,1.0,7.0,0.0,1.0,4.0,2813.0
False,8818.0,4650.0,7187.992710033773,153.0,463.0,26.0,122.0,112.0,12941.0
True,10456.0,6196.0,2757.047040064432,103.0,294.0,53.0,81.0,122.0,14593.0
False,2814.0,1578.0,1725.1354700765085,2.0,3.0,0.0,1.0,2.0,2581.0
False,5716.0,3256.0,4159.444329641952,5.0,6.0,3.0,0.0,4.0,2759.0
True,21736.0,11238.0,5388.947046882596,16.0,35.0,29.0,33.0,32.0,21757.0
True,714.0,378.0,3131.1348619257906,58.0,144.0,44.0,46.0,34.0,18729.0
False,3066.0,1696.0,1997.4419913743616,124.0,746.0,21.0,82.0,76.0,7700.0
True,226.0,152.0,1183.291922200203,36.0,82.0,8.0,49.0,46.0,5221.0
True,17950.0,9146.0,5094.675921492782,84.0,91.0,34.0,55.0,88.0,6468.0
False,254.0,160.0,1422.920632417359,17.0,310.0,2.0,11.0,10.0,2091.0
True,6100.0,3326.0,1302.9409063068656,208.0,589.0,78.0,192.0,42.0,2535.0
True,276.0,110.0,1360.985766995519,12.0,24.0,3.0,23.0,26.0,4788.0
True,32010.0,17318.0,4760.28549063808,70.0,159.0,16.0,28.0,44.0,13880.0
True,38902.0,19080.0,5229.698451662746,114.0,274.0,19.0,59.0,70.0,21502.0
True,40436.0,21118.0,5055.316263366034,200.0,355.0,44.0,100.0,56.0,51722.0
True,1834.0,1030.0,6057.112281467117,114.0,274.0,19.0,59.0,70.0,21502.0
True,10998.0,6128.0,2490.0630859958983,63.0,137.0,12.0,18.0,20.0,6799.0
True,22790.0,11848.0,5223.744834729323,43.0,25.0,7.0,22.0,28.0,2333.0
True,2196.0,1116.0,3365.6241535814474,14.0,75.0,15.0,5.0,4.0,5275.0
True,16642.0,8972.0,4632.491908895324,38.0,49.0,10.0,22.0,10.0,3214.0
True,788.0,318.0,2514.0662607648264,79.0,145.0,50.0,49.0,70.0,9010.0
False,170.0,82.0,712.8319563909897,91.0,167.0,9.0,9.0,12.0,2207.0
False,7684.0,4632.0,1446.2384097844783,46.0,192.0,23.0,25.0,18.0,8379.0
True,4992.0,2652.0,10210.791218244538,25.0,27.0,5.0,37.0,32.0,2854.0
True,27906.0,13512.0,6209.337539425446,8.0,16.0,4.0,28.0,10.0,7219.0
True,8210.0,4482.0,9077.209250338738,41.0,48.0,15.0,38.0,56.0,4575.0
True,13786.0,7782.0,6080.636181689599,4.0,10.0,14.0,11.0,28.0,4177.0
True,2812.0,1458.0,4688.756974870807,51.0,74.0,72.0,51.0,94.0,90.0
True,66.0,42.0,8594.381265907186,42.0,70.0,73.0,50.0,84.0,283.0
True,608.0,366.0,13253.096469348771,47.0,289.0,32.0,27.0,64.0,307.0
True,3840.0,2042.0,9950.731917360934,104.0,104.0,52.0,45.0,70.0,2712.0
True,8340.0,4436.0,4972.988758710855,52.0,24.0,19.0,94.0,56.0,5149.0
True,7332.0,3702.0,6152.706187843422,35.0,16.0,13.0,30.0,26.0,4726.0
False,13230.0,6284.0,1817.7323326330936,40.0,10.0,2.0,9.0,8.0,18526.0
True,6638.0,3264.0,5404.643795467949,4.0,13.0,10.0,5.0,38.0,4916.0
True,6356.0,3014.0,3440.2115767727046,139.0,245.0,23.0,68.0,42.0,16645.0
False,1414.0,782.0,2486.7986666632232,10.0,28.0,3.0,4.0,6.0,5020.0
False,268.0,164.0,982.4317265371566,5.0,3.0,1.0,14.0,4.0,2009.0
False,2412.0,1160.0,7957.796548560287,3.0,12.0,4.0,3.0,10.0,1515.0
False,64.0,28.0,6160.53401531406,24.0,58.0,5.0,18.0,4.0,763.0
False,10.0,4.0,2526.8846713893854,0.0,2.0,0.0,0.0,0.0,2309.0
False,1340.0,772.0,7244.5275712654675,3.0,7.0,1.0,2.0,0.0,993.0
False,6.0,2.0,6530.987712692475,1.0,2.0,3.0,13.0,6.0,1465.0
False,864.0,484.0,5943.163515461565,47.0,154.0,10.0,14.0,14.0,1682.0
False,1300.0,664.0,6494.720548341741,22.0,76.0,7.0,2.0,6.0,351.0
False,3042.0,1656.0,7593.863914580852,54.0,113.0,24.0,68.0,24.0,2442.0
False,6.0,2.0,708.350628479335,129.0,334.0,17.0,20.0,6.0,5750.0
True,3174.0,1830.0,13450.73355427954,335.0,591.0,30.0,88.0,78.0,14815.0
True,50.0,28.0,8426.543355401818,265.0,665.0,136.0,188.0,96.0,11771.0
False,3192.0,2030.0,9344.17546062512,0.0,3.0,0.0,2.0,2.0,2145.0
False,9596.0,5420.0,6242.396771110555,42.0,117.0,3.0,24.0,12.0,8274.0
False,550.0,262.0,1904.757045588121,3.0,9.0,1.0,2.0,2.0,2734.0
False,5532.0,2718.0,6294.169696536304,37.0,148.0,17.0,9.0,8.0,4815.0
False,656.0,348.0,7133.760395673048,10.0,46.0,3.0,7.0,4.0,4526.0
False,3090.0,1538.0,11936.44892682339,17.0,33.0,0.0,5.0,0.0,6147.0
False,2606.0,1258.0,4800.690143007585,8.0,52.0,7.0,4.0,6.0,3877.0
False,6.0,2.0,4486.325546798495,1.0,7.0,1.0,4.0,2.0,8421.0
False,108.0,52.0,256.4162050946049,77.0,182.0,8.0,8.0,12.0,6535.0
False,584.0,322.0,1751.943656394406,14.0,68.0,5.0,18.0,4.0,2770.0
False,1922.0,1114.0,2155.730891730389,44.0,87.0,5.0,13.0,6.0,5219.0
False,352.0,184.0,2256.306636409761,16.0,55.0,3.0,8.0,12.0,8508.0
True,7210.0,4326.0,6709.26022586502,80.0,83.0,21.0,73.0,90.0,5886.0
True,1646.0,862.0,13996.91997513876,105.0,200.0,15.0,72.0,64.0,1650.0
True,3418.0,1822.0,3265.312069439209,232.0,705.0,73.0,132.0,94.0,4923.0
